nombre,frec,edad_media
J. FRANCISCO,10,50.4
J. JUAN,10,56.7
J. MARTIN,10,47.9
J. ROSARIO,10,52.1
JAIME DAVID,10,42
JAIME OMAR,10,34.36
JAVIER DAVID,10,37.7
JAVIER HUMBERTO,10,43.5
JAVIER ULISES,10,32.5
JERARDO,10,40.7
JESUS BENJAMIN,10,44.7
JESUS REYNALDO,10,35.5
JESUS ROMAN,10,33
JORGE HORACIO,10,39.6
JORGE LEONEL,10,38.1
JORGE VALENTE,10,38.6
JORGE VICTOR,10,43.5
JOSE ALFR,10,49.2
JOSE ALFRE,10,44.3
JOSE ANASTACIO,10,53.5
JOSE ANTO,10,44.8
JOSE APOLONIO,10,48.4
JOSE DE LOS ANGELES,10,45.64
JOSE FAUSTO,10,46.1
JOSE FORTINO,10,50.5
JOSE FRANCI,10,43.1
JOSE GPE,10,51.4
JOSE HIPOLITO,10,46.2
JOSE HOMERO,10,43
JOSE ISIDORO,10,44.3
JOSE JOSE,10,30.7
JOSE JUVENTINO,10,48.6
JOSE LEANDRO,10,43.2
JOSE LU,10,46.7
JOSE PAZ,10,50.8
JOSE REMEDIOS,10,44.4
JOSE ROSALIO,10,40.9
JOSUE ABRAHAM,10,29.5
JOSUE ALEJANDRO,10,28.4
JOSUE DANIEL,10,29.5
JOSUE EMMANUEL,10,29.1
JOSUE IVAN,10,26.7
JUAN BOSCO,10,49.1
JUAN CRISTOBAL,10,33.5
JUAN FERMIN,10,42.5
JUAN GREGORIO,10,40.3
JUAN IVAN,10,32.1
JUAN JULIAN,10,34
JUAN LUCIO,10,48.6
JUAN NOE,10,41.7
JUAN RAMIRO,10,41.5
JULIO ARMANDO,10,39
JULIO FERNANDO,10,45
JULIO IVAN,10,28.7
JULIO MANUEL,10,46.5
KRISTIAN,10,27.8
LETICIA,10,43.66
LUCIO ANTONIO,10,39.3
LUIS ADAN,10,38.1
LUIS ALVARO,10,37.5
LUIS AURELIO,10,37
LUIS EFREN,10,34.5
LUIS JULIAN,10,36.6
LUIS MANUE,10,47.4
LUIS MOISES,10,37.1
LUIS RAYMUNDO,10,45.3
LUIS RODRIGO,10,39.1
LUIS ROMAN,10,35.9
MANUEL GUILLERMO,10,43.4
MANUEL OMAR,10,41.5
MANUEL RAFAEL,10,39
MANUEL RODOLFO,10,33.4
MARCO ALBERTO,10,31.4
MARIO A,10,45.9
MARIO RAUL,10,45.8
MARTIN CARLOS,10,47.4
MARTIN SALVADOR,10,43.3
MEREGILDO,10,45.6
MIGUEL ANDRES,10,43.1
MIGUEL CARLOS,10,40.6
MOISES ANTONIO,10,39.9
NESTOR JAVIER,10,33.5
OCTAVIO ALEJANDRO,10,34.64
OMAR ALONSO,10,36.3
OMAR ULISES,10,32.9
ONORIO,10,44.18
OSCAR ALONSO,10,36.6
OSCAR GILBERTO,10,40.5
OSCAR GUILLERMO,10,40.8
OSCAR JOEL,10,39.5
OSCAR OSWALDO,10,34.6
OSCAR RAMON,10,40.4
PABLO FRANCISCO,10,42.8
PEDRO DAVID,10,34.2
PEDRO GUILLERMO,10,50.9
PEDRO ISRAEL,10,31.7
PEDRO RAUL,10,42.9
RAMON GERARDO,10,47.9
RAUL ALFONSO,10,43.2
RAUL DAVID,10,35.4
RAUL MARTIN,10,45.9
RENE ARTURO,10,38.1
RICARDO ADRIAN,10,36.3
RICARDO DAVID,10,37.2
RIVELINO,10,37.8
ROBERTO CESAR,10,37.6
ROBERTO RAFAEL,10,37.7
ROBIN,10,40.9
RODOLFO ARMANDO,10,47.5
RODOLFO ENRIQUE,10,38
RODRIGO ALEJANDRO,10,33.6
RONALD,10,35.6
SANTIAGO DE JESUS,10,34.6
SERGIO EDGAR,10,37.9
SERGIO MARTIN,10,42
SERGIO ULISES,10,38.6
TIRZO,10,47.8
TOMAS ALEJANDRO,10,39.9
VICTOR ANDRES,10,36.7
VICTOR GUADALUPE,10,43.2
VICTOR HUG,10,44.8
VICTOR JOEL,10,37.7
VICTOR NOE,10,45.4
VICTOR SAMUEL,10,42.1
VICTOR ULISES,10,28.5
WILMER,10,32.64
YOVANI,10,34.33
ZEUS,10,35.2
ABACU,9,41
ABIGAEL,9,37.58
ABIUD,9,44.67
ADAN ALBERTO,9,35
ADEMAR,9,41.67
ADRIAN ALEJANDRO,9,35.89
ALBERTO ISRAEL,9,31.33
ALDO FRANCISCO,9,34.67
ALFONSO FRANCISCO,9,47.11
ALFREDO ANTONIO,9,43.33
ALFREDO JAVIER,9,43.78
ALLAN,9,32
ALVARO JAVIER,9,43.56
ALVARO MANUEL,9,39.56
ANDREI,9,29.44
ANDRES ARTURO,9,41.33
ANDRES DE JESUS,9,43.44
ANDRES EDUARDO,9,41
ANDRES JESUS,9,39.11
ANGEL ADRIAN,9,34.22
ANGEL ARTURO,9,47.56
ANGELINO,9,43.78
ANTONIO ALBERTO,9,39.89
ANTONIO CESAR,9,45.11
ANTONIO JOSE,9,45.67
ARNOLD,9,33.33
ARTURO ALBERTO,9,38.22
ARTURO ANTONIO,9,39.22
AUDEL,9,43.67
AUREO,9,46.78
BERNAL,9,42.1
BULFRANO,9,42.44
CARLOS A,9,41.89
CARLOS AARON,9,31.44
CARLOS ABEL,9,42.33
CARLOS EDMUNDO,9,42.67
CARLOS ISMAEL,9,39.56
CARLOS TOMAS,9,44.33
CESAR JOSE,9,41.44
CHRISTIAN ARMANDO,9,28.67
CHRISTIAN EMMANUEL,9,26.78
CHRISTIAN ISRAEL,9,27.56
COSME DAMIAN,9,44
DAMIANO,9,47.22
DANIEL ALFONSO,9,35.67
DANIEL DE JESUS,9,33.67
DANIEL ROBERTO,9,41.78
DAVID ANDRES,9,35.78
DAVID ARMANDO,9,40.44
DAVID DANIEL,9,37.78
DAVID DE JESUS,9,39.33
DAVID REY,9,41.11
EBODIO,9,46.44
EDGAR ANDRES,9,30.67
EDGAR EMMANUEL,9,28.56
EDGAR ERNESTO,9,35.67
EDGAR GUILLERMO,9,33.78
EDGAR IGNACIO,9,35
EDGAR ISAAC,9,30.67
EDGAR ROBERTO,9,35.56
EDGAR URIEL,9,27
EDGARD,9,37.33
EDHER,9,28.78
EDUARDO ALFONSO,9,43.89
EDUARDO ALONSO,9,33.67
EDUARDO HUMBERTO,9,35.56
EDUARDO IVAN,9,29.89
EDUARDO RENE,9,46.22
EDWIN ALBERTO,9,31.22
ELIECER,9,48.3
ELIUTH,9,42.33
EMMANUEL DE JESUS,9,31.11
ENRIQUE EDUARDO,9,48.22
ENRIQUE GERARDO,9,47.67
ENRIQUE JESUS,9,42.56
ENRIQUE MANUEL,9,39.44
ENRIQUE MARTIN,9,43
ERICK DE JESUS,9,29.89
ERICK EDUARDO,9,30.44
ERICK FRANCISCO,9,28.56
ERIK ALEJANDRO,9,32
ERNESTO RAFAEL,9,39.22
FAUSTO ENRIQUE,9,42.89
FEBRONIO,9,49
FELIX ALEJANDRO,9,39
FERNANDO ALONSO,9,43.22
FERNANDO ISRAEL,9,31.33
FRANCIS,9,39.93
FRANCISCO ALFONSO,9,41.89
FRANCISCO CARLOS,9,45.44
FRANCISCO DE ASIS,9,44.78
FRANCISCO EFREN,9,37.78
FRANCISCO NICOLAS,9,43.33
FRANCISCO OCTAVIO,9,44.22
FRAY MARTIN,9,46.78
FREDDY ALBERTO,9,35
FREDDY ANTONIO,9,41.78
GABRIEL FRANCISCO,9,37.67
GALINDO,9,38.78
GERARDO ALFONSO,9,42.67
GERARDO DANIEL,9,32.56
GERARDO GABRIEL,9,37
GERMAN ANTONIO,9,39.44
GERSAIN,9,32.11
GONZALEZ,9,45.1
GREGORIO ALFONSO,9,53.22
GUADALUPE ANTONIO,9,47.78
GUILLERMO DAVID,9,36.44
GUILLERMO FERNANDO,9,39.11
GUSTAVO ALFREDO,9,40.11
HECTOR AUGUSTO,9,31.89
HECTOR GUSTAVO,9,37.78
HECTOR JUAN,9,43
HECTOR SALVADOR,9,44.44
HERBERT,9,42.33
HESIQUIO,9,50.33
HILARINO,9,47.44
HORLANDO,9,43.11
HUGO JESUS,9,37.78
HUGO RAFAEL,9,35.11
HUGOLINO,9,47.78
IGOR,9,39.22
INOSENCIO,9,44.67
ISAID,9,35.7
ISMAEL ALEJANDRO,9,34.22
ISRAEL DE JESUS,9,34.11
IVAN EDUARDO,9,29.56
IVAN FERNANDO,9,33.67
J ARMANDO,9,50.44
J MARCOS,9,52.44
JESUS HORACIO,9,41.44
JESUS OSVALDO,9,40
JESUS ROLANDO,9,47.22
JESUS ROSARIO,9,37.7
JESUS SEBASTIAN,9,38.33
JOEL ARTURO,9,34.67
JOEL EDUARDO,9,40.11
JOEL GUADALUPE,9,42
JOEL HUMBERTO,9,42.33
JONATHAN ALEJANDRO,9,26.78
JORGE A,9,50.78
JORGE HILARIO,9,46.44
JORGE SAUL,9,38.78
JORGE VALENTIN,9,40.56
JOSE ALBINO,9,46.33
JOSE ALEJO,9,45.67
JOSE ANT,9,43.78
JOSE BENIGNO,9,49.78
JOSE CECILIO,9,45.78
JOSE CONSTANTINO,9,46.78
JOSE ERICK,9,35.44
JOSE EULOGIO,9,48
JOSE FERNAND,9,43.22
JOSE JACINTO,9,48.44
JOSE LAURO,9,48.44
JOSE MAGDALENO,9,47.89
JOSE MISAEL,9,41.11
JOSE PAUL,9,36.78
JOSE VALENTE,9,47.89
JOSE VENANCIO,9,45
JOSE VICTORIANO,9,46.22
JOSE VIRGILIO,9,47.89
JOSUE ALBERTO,9,31.33
JOSÉ LUIS,9,50.67
JOVITO,9,54.44
JUAN BERNARDINO,9,45.22
JUAN DARIO,9,45.89
JUAN GONZALO,9,42.56
JUAN ISMAEL,9,43.44
JUAN JOSE GUADALUPE,9,41.22
JUAN LEONEL,9,40.2
LAURIANO,9,47.44
LEODAN,9,34.78
LIBERIO,9,44.44
LIMBANO,9,47
LIMBER,9,43.33
LORENZO RAFAEL,9,42.89
LUIS ABEL,9,41.44
LUIS AMADO,9,41.22
LUIS EUGENIO,9,42.33
LUIS J,9,50.67
LUIS VLADIMIR,9,37.56
MANASES,9,42.11
MANUEL JAVIER,9,49.33
MANUEL JESUS DE ATOCHA,9,47.67
MANUEL OCTAVIO,9,38.89
MARBEL,9,38
MARCO ALFONSO,9,43.56
MARCO ALFREDO,9,39.67
MARCOS EDUARDO,9,37.22
MARCOS FRANCISCO,9,42.44
MARCOS GERARDO,9,35.89
MARIA DE JESUS,9,43.23
MARIO ESTEBAN,9,44.56
MARIO SERGIO,9,45.22
MARIO ULISES,9,38.44
MARTIN ADRIAN,9,37
MARTIN GILBERTO,9,41.44
MARTIN RICARDO,9,42.89
MAURICIO ALBERTO,9,41.67
MAURICIO ANTONIO,9,37.78
MIGUEL MARTIN,9,46.44
MIJAIL,9,38.73
MIQUEAS,9,41.89
MIZAEL,9,37.67
NEFI,9,43.44
NESTOR DAVID,9,33.33
NESTOR ENRIQUE,9,33.44
NIEVES,9,46.28
NOHE,9,46.44
OLIVERO,9,41
OMAR DE JESUS,9,33
OMAR SALVADOR,9,33.67
ONEY,9,38.82
OSCAR ALFONSO,9,32.67
OSCAR ANDRES,9,42
OSCAR JAIME,9,48.56
OSCAR LEONEL,9,45.33
OSCAR ULISES,9,34.11
PABLO MARTIN,9,46.11
PANUNCIO,9,44
PEDRO AGUSTIN,9,41.67
PEDRO FERNANDO,9,38.67
PEDRO ROBERTO,9,49.56
PEPE,9,38.89
POMPILIO,9,55.11
PRICILIANO,9,46.78
PROCESO,9,56.11
RADAMES,9,36.78
RAFAEL ANDRES,9,42.44
RAFAEL ARTURO,9,48.11
RAFAEL GERARDO,9,44.33
RAMON ADRIAN,9,39
RAUL JAVIER,9,49
RAUL ROBERTO,9,36.11
RICARDO ERNESTO,9,38.44
ROBERTO ARMANDO,9,43.89
ROBERTO DANIEL,9,33.67
ROBERTO IGNACIO,9,49
ROCIO,9,38.4
ROGELIO ALBERTO,9,35.33
ROY,9,42.44
RUBEN MANUEL,9,43.67
RUFFO,9,53.22
SALVADOR ENRIQUE,9,40.11
SAUL ENRIQUE,9,43
SERGIO A,9,46.78
SERGIO GERARDO,9,39
SERGIO HORACIO,9,47.67
SERGIO IGNACIO,9,40.44
SERGIO ISRAEL,9,34.22
SERGIO MARIO,9,38.56
SERGIO PABLO,9,46.89
SINFORIANO,9,42.11
TEODOMIRO,9,49.11
TIBERIO,9,47.33
TOMAS ANTONIO,9,35.78
TRANSITO,9,52.25
VICTOR IGNACIO,9,38.56
WALBERTO,9,31.56
WILIAN,9,40.56
YSAIAS,9,49.44
YSIDRO,9,51.33
ZOSIMO,9,50
ABDEL,8,39.56
ACACIO,8,44.25
ADRIAN GUADALUPE,8,36.75
ALBERTO GUADALUPE,8,35.38
ALBERTO ISAAC,8,42.62
ALBERTO RENE,8,35.88
ALDER,8,32.25
ALDO EMMANUEL,8,27.25
ALEJANDRO CRUZ,8,41.75
ALEJANDRO MARTIN,8,46.62
ALFONSO GUADALUPE,8,40
ALFONSO JOSE,8,40.38
ALVINO,8,44.38
AMPELIO,8,50.88
ANDRES ENRIQUE,8,41.88
ANDRES FERNANDO,8,44.25
ANDRES MARTIN,8,46.75
ANGEL GUSTAVO,8,40.88
ANGEL HUMBERTO,8,36.25
ANGEL IGNACIO,8,40.62
ANGEL URIEL,8,29
ANTIOCO,8,49.75
APARICIO,8,43.75
ARELI,8,35.1
ARMANDO ARTURO,8,44.38
ARMANDO MANUEL,8,44.12
ARMANDO RAFAEL,8,36.38
ARTURO FERNANDO,8,47.88
ARTURO MANUEL,8,42.5
AUDELINO,8,43.38
AUGUSTO CESAR,8,36.5
AVELARDO,8,40.38
AXAYACATL,8,37.75
AZARIEL,8,48.5
BAUDEL,8,31.62
BELARMINO,8,54
BENITO DE JESUS,8,33.62
BLAS ANTONIO,8,42.62
BOGAR,8,37.62
BRICIO,8,47.12
CARLOS ANGEL,8,35.5
CARLOS ESTEBAN,8,40.88
CARLOS HERIBERTO,8,35.5
CARLOS HORACIO,8,37.38
CARLOS JOEL,8,42.25
CARLOS JULIAN,8,40.5
CARLOS LORENZO,8,43.25
CARLOS MOISES,8,37.25
CARLOS NOEL,8,37.12
CARLOS RENAN,8,43.75
CARLOS RODOLFO,8,33.75
CARLOS SANTIAGO,8,36.88
CARLOS SAUL,8,39.62
CARLOS VLADIMIR,8,30.62
CESAR ABRAHAM,8,33.38
CESAR DE JESUS,8,35.38
CESAR JOEL,8,42
CESAR RODRIGO,8,32
CESAR ROGELIO,8,38
CHRISTIAN EDUARDO,8,28.25
CHRISTIAN JAVIER,8,28.12
CRESENCIANO,8,45.62
CRISTIAN ALEJANDRO,8,30.25
CRUZ ENRIQUE,8,45
CRUZ OMAR,8,33
DANIEL ANGEL,8,43.5
DAVID IGNACIO,8,36.62
DAVID MOISES,8,36.12
DIEGO FRANCISCO,8,33
DOMINGO DE JESUS,8,43
EDGAR ALAN,8,32.25
EDGAR ALFREDO,8,32.5
EDGAR ARIEL,8,37.62
EDGAR BENJAMIN,8,39
EDGAR ORLANDO,8,34.38
EDGAR RUBEN,8,36.25
EDIN,8,38.5
EDUARDO FEDERICO,8,40.62
EDUARDO SALVADOR,8,43.62
ELEOCADIO,8,47.25
ELESBAN,8,42
ELMAR,8,42
ERIC ALBERTO,8,34.12
ERICK ANTONIO,8,27.88
ERICK DAVID,8,30.62
ERICK MANUEL,8,31
ERIK DANIEL,8,28.62
ERIK EDUARDO,8,30.38
ERIK IVAN,8,30.12
ERIK OMAR,8,32.5
ERNESTO CARLOS,8,34.62
ESAUL,8,41
ESIQUIO,8,48.75
EUFRACIO,8,46.38
EULER,8,33.75
EURIPIDES,8,46.5
FCO. JAVIER,8,50.12
FELICITO,8,46.38
FELIPE MANUEL,8,43.5
FELIPE NERY,8,41.12
FERNANDO MIGUEL,8,39
FIDELMAR,8,46.12
FRANCISCO ABEL,8,39.62
FRANCISCO ELIAS,8,45.38
FRANCISCO EMMANUEL,8,30.88
FRANCISCO GUSTAVO,8,46.38
FRANCISCO IGNACIO,8,39
FRANCISCO LEONEL,8,41
FRANCISCO RODOLFO,8,41.38
FRANK,8,36.62
FREDY ANTONIO,8,35.75
GABRIEL ARCANGEL,8,43.25
GABRIEL EDUARDO,8,33.12
GEOVANY,8,29.27
GERARDO GUADALUPE,8,41.88
GERARDO IGNACIO,8,33.75
GERARDO MIGUEL,8,39.62
GUILLERMO JESUS,8,42.88
GUSTAVO ARMANDO,8,31.62
GUTBERTO,8,45.38
HANS,8,34.25
HECTOR EFREN,8,47.5
HECTOR ESTEBAN,8,36.5
HECTOR JOEL,8,39.75
HECTOR JULIAN,8,50
HECTOR NOE,8,42.88
HECTOR ROGELIO,8,38.62
HECTOR SANTIAGO,8,45
HUGO ADALBERTO,8,39.88
HUGO MARTIN,8,40.5
HUGO RENE,8,33.38
HUGO RICARDO,8,42
HUGO SALVADOR,8,45.38
HUMBERTO ANTONIO,8,42.12
HUMBERTO DE JESUS,8,40.5
HUMBERTO MANUEL,8,38
IMER,8,37.5
IRVING URIEL,8,41.38
IVAN ALFREDO,8,31.38
IVAN ALONSO,8,35.25
IVAN JESUS,8,32.62
IVANHOE,8,33.88
J ELEAZAR,8,48.75
J JAIME,8,53
J JUAN,8,49.75
J. ANGEL,8,52.62
J. LUZ,8,50.44
J. MERCED,8,49.12
J. SOCORRO,8,50.12
JAHIR,8,32
JAIME RAFAEL,8,41.88
JAIME RUBEN,8,45.12
JASSIEL,8,28.5
JAVIER SALVADOR,8,43.12
JESUS A,8,47
JESUS AUGUSTO,8,41
JESUS AURELIO,8,35.38
JESUS CLEMENTE,8,38.88
JESUS EDGARDO,8,34.62
JESUS FIDEL,8,41
JESUS FILIBERTO,8,36.75
JESUS JUAN,8,49.25
JESUS LEOBARDO,8,43.62
JESUS PABLO,8,41.62
JHONY,8,32.25
JOAQUIN FERNANDO,8,48
JOAQUIN MANUEL,8,48.62
JOEL DAVID,8,36
JOEL IVAN,8,30.5
JORGE ADAN,8,34.75
JORGE ANIBAL,8,49.75
JORGE ANTONI,8,46.25
JORGE CESAR,8,42.38
JORGE EDGAR,8,38.75
JORGE EMMANUEL,8,29.75
JORGE JOSE,8,43.38
JORGE MAURICIO,8,42.88
JORGE OSVALDO,8,36.75
JORGE PABLO,8,40.25
JORGE RODOLFO,8,43.75
JORGE ROLANDO,8,39.75
JOSE ALAN,8,31.38
JOSE ALBERT,8,42
JOSE ALEJANDR,8,44
JOSE AMILCAR,8,39.62
JOSE ANIBAL,8,39.5
JOSE ANSELMO,8,48.88
JOSE ATILA,8,43.12
JOSE BARTOLO,8,54.5
JOSE CARMELO,8,45.62
JOSE CIPRIANO,8,51.62
JOSE CLAUDIO,8,57.62
JOSE CONRADO,8,45.75
JOSE ELEUTERIO,8,51.88
JOSE EUSEBIO,8,45.62
JOSE FIDENCIO,8,44.38
JOSE FLAVIO,8,43.62
JOSE FORTUNATO,8,41
JOSE HIGINIO,8,43.62
JOSE INOCENTE,8,48.38
JOSE ISAURO,8,41.88
JOSE J,8,43.5
JOSE JESU,8,51.38
JOSE MA.,8,53.25
JOSE MACARIO,8,48.75
JOSE MAN,8,47.75
JOSE NABOR,8,49.62
JOSE NESTOR,8,51.25
JOSE SERVANDO,8,41.5
JOSE SILVERIO,8,39.25
JOSE TEOFILO,8,49.5
JOSE VLADIMIR,8,33.88
JOVANI,8,31
JOVANNY,8,28.5
JUAN ANTONI,8,51
JUAN C,8,47.33
JUAN ELEAZAR,8,44.25
JUAN EMMANUEL,8,27.38
JUAN EVERARDO,8,40.25
JUAN FAUSTINO,8,39.12
JUAN MAN,8,53.75
JUAN MOISES,8,39.12
JUAN NICOLAS,8,44.75
JUAN SILVESTRE,8,38.25
JUAN VALENTIN,8,32.12
JULIAN ENRIQUE,8,36.88
JULIO ALFREDO,8,41.75
JULIO ANGEL,8,49.75
KENNEDY,8,34.22
LEO,8,41.9
LEOVARDO,8,44.88
LONGINO,8,48.75
LORENZO ARTURO,8,44.12
LORENZO DE JESUS,8,42.5
LORENZO JAVIER,8,41.62
LUCRECIO,8,47.5
LUIS DARIO,8,40.75
LUIS EDGARDO,8,45.62
LUIS EDMUNDO,8,41.5
LUIS FELIPE DE JESUS,8,47.12
LUIS FIDEL,8,36.75
LUIS GUADALUPE,8,49.75
LUIS LEONARDO,8,39.25
LUIS NOE,8,39.62
LUIS URIEL,8,30.12
MACRINO,8,51.88
MANUEL ALONSO,8,35.12
MANUEL DAVID,8,36.89
MANUEL ESTEBAN,8,35.62
MANUEL REYES,8,46.62
MARCEL,8,34
MARCO ALEJANDRO,8,41.25
MARCOS DANIEL,8,34.5
MARCOS DAVID,8,33.75
MARCOS IVAN,8,28.62
MARCOS JOSE,8,40.88
MARCOS RAFAEL,8,41.62
MARIO ANDRES,8,40.25
MARIO FELIPE,8,47.38
MARIO IGNACIO,8,42.38
MARIO RICARDO,8,46.5
MARTIN ARMANDO,8,38.75
MARTIN DANIEL,8,43.75
MARTIN GUILLERMO,8,45.12
MARTIN GUSTAVO,8,44.88
MARTIN IGNACIO,8,46.88
MARTIN LORENZO,8,45.38
MARTIN LUIS,8,43.12
MARTIN OSCAR,8,44.25
MATILDE,8,44.36
MEDEL,8,38.5
MEINARDO,8,49.12
MIGUEL IVAN,8,28.88
MIGUEL ROBERTO,8,40.88
MOISES ALBERTO,8,44.38
MOISES DE JESUS,8,42
NAU,8,39.12
NECTALI,8,36.75
NEIL,8,38.75
NESTOR MANUEL,8,38.75
NOE GUADALUPE,8,41
OCTAVIO AUGUSTO,8,38.75
OEL,8,47.12
OSCAR EDGARDO,8,37.38
OSCAR EFRAIN,8,40.12
OSCAR EMILIO,8,41.5
OSCAR ISRAEL,8,32.62
OSCAR JOAQUIN,8,38.62
OSCAR NOEL,8,38
OSCAR ROLANDO,8,39.5
OSSIEL,8,31.38
OVED,8,37.75
PABLO GERARDO,8,46.5
PABLO JESUS,8,34.62
PABLO ROBERTO,8,43
PASCASIO,8,49.88
PEDRO ANDRES,8,40.88
PEDRO BERNARDO,8,48.12
RAFAEL ERNESTO,8,41.62
RAFAEL IVAN,8,38.5
RAMIRO DE JESUS,8,41
RAMON ALFREDO,8,41.38
RAMON IGNACIO,8,39.5
RAUL ESTEBAN,8,38.62
RAUNEL,8,43.44
RENE ANTONIO,8,39.75
RENE DE JESUS,8,39.5
RENE FERNANDO,8,43.75
RICARDO ALFREDO,8,38.12
RICARDO ARMANDO,8,42.12
RICARDO GUADALUPE,8,39.12
RICARDO IVAN,8,29.38
ROBERTO CARLO,8,32.88
ROBERTO CLEMENTE,8,34.12
ROBERTO ESTEBAN,8,43.5
ROBERTO GERARDO,8,39.12
ROBERTO JAIME,8,47.12
ROBERTO JOSE,8,39.75
RODRIGO ALBERTO,8,30.88
RODRIGO ANTONIO,8,40.75
ROGELIO ARTURO,8,41.25
ROLANDO JAVIER,8,46.75
ROSEMBER,8,43.12
RUBELIO,8,47.12
RUBEN ANGEL,8,49.38
RUBEN DE JESUS,8,36
SALVADOR ARMANDO,8,42.88
SANCHEZ,8,43.92
SANTOS MANUEL,8,41.5
SAUL ARTURO,8,35.88
SERGIO ANGEL,8,45.75
SERGIO CARLOS,8,46.88
SERGIO GABRIEL,8,42
SERGIO GUSTAVO,8,39.62
SERGIO VICENTE,8,40.5
SILVIA,8,45.43
SIMPLICIO,8,51.25
SINAR,8,42.5
SINHUE,8,33.88
TADEO,8,38.88
TEOBALDO,8,46.12
TONY,8,36.88
TULIO,8,43.88
VICTOR ADAN,8,35.25
VICTOR DE JESUS,8,40.5
VICTOR EMMANUEL,8,30.5
VICTOR ERNESTO,8,37.88
VICTOR ROBERTO,8,41.12
VIVIANO,8,40.62
VULFRANO,8,44.38
WILBERT JESUS,8,45.5
ADAN ALEJANDRO,7,38
ADRIAN EDUARDO,7,31.43
ADRIAN FRANCISCO,7,32.14
ADRIEL,7,38.12
AHUIZOTL,7,35.14
ALBANO,7,50.43
ALBERTO ESTEBAN,7,39.14
ALDO DANIEL,7,27.71
ALEJANDRO ARTURO,7,42.71
ALEJANDRO FRANCISCO,7,35.71
ALEJANDRO JOSE,7,36.14
ALFONSO ENRIQUE,7,46
ALFREDO GUADALUPE,7,47.14
ALFREDO JOSE,7,46.5
ALMAQUIO,7,49.43
ALVARO JESUS,7,41.71
ANDRES GILBERTO,7,48
ANDRES NOE,7,44.86
ANGEL ALFREDO,7,46.14
ANGEL MIGUEL,7,49.14
ANGEL RAMON,7,37
ANGEL SALVADOR,7,40
ANGEL TOMAS,7,37.86
ANGELBERTO,7,44.86
ANGELO,7,46.43
ANTONIO ARTURO,7,47.43
ANTONIO CARLOS,7,45.57
ANTONIO FERNANDO,7,46.43
ANTONIO SALVADOR,7,37.57
ANTULIO,7,56.86
ARMANDO ALBERTO,7,39.29
ARTURO GERARDO,7,46.71
ARTURO IVAN,7,30.29
ARTURO JESUS,7,43.29
ARTURO RAFAEL,7,45.57
ATAHUALPA,7,38.86
BERNARDO JAVIER,7,41.43
BETUEL,7,42.57
BISMARCK,7,35.43
CALLETANO,7,46.43
CARLOS EDGAR,7,34
CARLOS JOSUE,7,28.29
CARLOS MISAEL,7,27.29
CARLOS R,7,44.86
CARLOS ROGELIO,7,44.43
CARLOS VICENTE,7,41
CAROLINO,7,48.29
CENOVIO,7,46.14
CESAR AGUSTIN,7,33
CESAR AURELIO,7,35.71
CESAR EDGARDO,7,35
CESAR GILBERTO,7,42.86
CESAR ISMAEL,7,48.29
CESAR LEONEL,7,37
CESAR MAURICIO,7,37.86
CESAR ORLANDO,7,29.29
CESAR RAYMUNDO,7,45
CLARO,7,49
CRECENCIANO,7,45.14
CRISTIAN OMAR,7,29.29
DANIEL ADRIAN,7,31.14
DANIEL FERNANDO,7,30.14
DANIEL OCTAVIO,7,36.14
DARVIN,7,36.29
DAVID NOE,7,35.43
DAVID OMAR,7,36
DAVID URIEL,7,33.29
DIODORO,7,49.86
EDGAR CESAR,7,41.14
EDGAR EFRAIN,7,33
EDGAR FELIPE,7,37.86
EDGAR MISAEL,7,30.86
EDGAR SANTIAGO,7,31.14
EDIE,7,44
EDIEL,7,32.86
EDMUNDO JAVIER,7,42.86
EDUARDO ERNESTO,7,37.14
EDUARDO ISRAEL,7,31.43
EDUARDO RAUL,7,42.29
EDUVIGES,7,46.88
EDWIN IVAN,7,26.86
ELIUT,7,44.14
EMERIT,7,41.88
ENMANUEL,7,33.43
ENRIQUE IVAN,7,32.29
ERAY,7,44.57
ERIC ANTONIO,7,39.14
ERIC DAVID,7,38.29
ERIC EDUARDO,7,33
ERICK ARTURO,7,29.29
ERICK FERNANDO,7,31.29
ERICK ROBERTO,7,28.14
ERIK ALBERTO,7,29.43
ERIK GABRIEL,7,35.29
ERNESTO ALFONSO,7,41.71
ERNESTO ARTURO,7,40.29
ESTUARDO,7,45.57
FEDERICO DE JESUS,7,45
FELIPE ALFONSO,7,36.43
FELIPE ARMANDO,7,48
FELIPE DE,7,41.43
FELIPE FRANCISCO,7,46.57
FELIX FRANCISCO,7,45.43
FELIX GERARDO,7,39.29
FERNANDO ALEJANDRO,7,40
FERNANDO HUMBERTO,7,43.14
FERNANDO MARTIN,7,42.29
FERNANDO RAUL,7,46
FIDEL ANTONIO,7,40.29
FRANCISCO AGUSTIN,7,43.57
GABRIEL OMAR,7,28.71
GERARDO HUMBERTO,7,37.86
GERARDO JOSE,7,45.57
GERARDO MARTIN,7,45
GERARDO RAUL,7,42.14
GERMAN ENRIQUE,7,47
GERZAIN,7,34.75
GILBERTO JESUS,7,43
GIOVANNY,7,26.75
GLAFIRO,7,48.86
GUADALUPE MANUEL,7,52.38
GUILLERMO DE JESUS,7,41.86
GUILLERMO FRANCISCO,7,45.43
GUILLERMO RAFAEL,7,39.71
GUSTAVO DE JESUS,7,39.71
GUSTAVO JAVIER,7,44.43
